idx,stages,latency,critσ,finalE,added_mem_raw,added_mem_war,added_mem_waw,added_mem_rar,added_mem_cons,dsp_need_total
2202,2,2,0.5,3,0,0,0,0,1,0
2203,2,2,0.5,1,0,0,0,0,0,0
2204,2,2,0.5,3,0,0,0,0,0,0
2205,2,2,0.5,3,0,0,0,0,1,0
2206,2,2,0.5,1,0,0,0,0,0,0
2207,2,2,0.0,1,0,0,0,0,1,0
2208,2,2,0.5,3,0,0,0,0,1,0
2209,2,2,2.0,12,0,0,0,0,2,0
2210,2,2,0.5,3,0,0,0,0,1,0
2211,2,2,0.5,3,0,0,0,0,1,0
2212,2,2,0.5,1,0,0,0,0,0,0
2213,2,2,0.5,3,0,0,0,0,0,0
2214,2,2,0.5,3,0,0,0,0,1,0
2215,2,2,0.5,1,0,0,0,0,0,0
2216,1,1,0.0,1,0,0,0,0,0,0
2217,1,1,0.0,1,0,0,0,0,0,0
2218,2,2,1.0,3,0,0,0,0,0,0
2219,1,1,0.0,1,0,0,0,0,0,0
2220,2,2,0.0,1,0,0,0,0,0,0
2221,2,2,0.0,1,0,0,0,0,0,0
2222,2,2,0.0,1,0,0,0,0,0,0
2223,2,2,0.0,1,0,0,0,0,0,0
2224,2,2,0.0,1,0,0,0,0,0,0
2225,2,2,0.0,1,0,0,0,0,0,0
2226,2,2,0.0,1,0,0,0,0,0,0
2227,2,2,0.5,1,0,0,0,0,0,0
2228,1,1,0.0,1,0,0,0,0,0,0
2229,1,1,0.0,1,0,0,0,0,0,0
2230,2,2,0.5,3,0,0,0,0,1,0
2231,2,2,0.5,1,0,0,0,0,0,0
2232,1,1,0.0,1,0,0,0,0,0,0
2233,1,1,0.0,1,0,0,0,0,0,0
2234,2,2,0.5,1,0,0,0,0,0,0
2235,1,1,0.0,1,0,0,0,0,0,0
2236,1,1,0.0,1,0,0,0,0,0,0
2237,2,2,0.5,3,0,0,0,0,1,0
2238,2,2,0.5,3,0,0,0,0,1,0
2239,1,1,0.0,1,0,0,0,0,0,0
2240,2,2,0.0,2,0,0,0,1,0,0
2241,2,2,0.0,1,0,1,0,0,0,0
2242,1,1,0.0,1,0,0,0,0,0,0
2243,2,2,0.0,1,0,1,0,0,0,0
2244,1,1,0.0,3,0,0,0,0,0,0
2245,2,2,0.0,1,0,1,0,0,0,0
2246,2,2,0.0,1,0,0,0,0,0,0
2247,3,3,0.0,3,0,0,0,0,0,0
2248,2,2,0.0,1,0,0,0,0,0,0
2249,2,2,0.0,1,0,0,0,0,0,0
2250,2,2,0.0,1,0,0,0,0,0,0
2251,1,1,0.0,1,0,0,0,0,0,0
2252,1,1,0.0,3,0,0,0,0,0,0
2253,2,2,0.0,1,0,0,0,0,0,0
2254,2,2,0.5,3,0,0,0,0,0,0
2255,2,2,0.5,1,0,0,0,0,0,0
2256,1,1,0.0,1,0,0,0,0,0,0
2257,1,1,0.0,1,0,0,0,0,0,0
2258,1,1,0.0,1,0,0,0,0,0,0
2259,1,1,0.0,1,0,0,0,0,0,0
2260,1,1,0.0,5,0,0,0,0,0,0
2261,1,1,0.0,1,0,0,0,0,0,0
2262,2,2,0.5,2,0,0,0,0,0,0
2263,1,1,0.0,1,0,0,0,0,0,0
2264,2,2,1.0,6,0,1,0,0,0,0
2265,4,4,0.5,15,0,3,1,0,1,0
2266,1,1,0.0,1,0,0,0,0,0,0
2267,1,1,0.0,1,0,0,0,0,0,0
2268,1,1,0.0,4,0,0,0,0,0,0
2269,1,1,0.0,4,0,0,0,0,0,0
2270,2,2,0.5,3,0,0,0,0,0,0
2271,1,1,0.0,1,0,0,0,0,0,0
2272,2,2,0.0,1,0,0,0,0,0,0
2273,2,2,0.0,1,0,0,0,0,0,0
2274,1,1,0.0,1,0,0,0,0,0,0
2275,1,1,0.0,1,0,0,0,0,0,0
2276,1,1,0.0,1,0,0,0,0,0,0
2277,2,2,0.0,1,0,0,0,0,0,0
2278,2,2,0.0,1,0,0,0,0,0,0
2279,2,2,0.0,1,0,0,0,0,0,0
2280,2,2,0.0,1,0,0,0,0,0,0
2281,1,1,0.0,2,0,0,0,0,0,0
2282,1,1,0.0,1,0,0,0,0,0,0
2283,2,2,0.5,3,0,0,0,0,0,0
2284,1,1,0.0,1,0,0,0,0,0,0
2285,1,1,0.0,1,0,0,0,0,0,0
2286,1,1,0.0,14,0,0,0,0,0,0
2287,1,1,0.0,14,0,0,0,0,0,0
2288,1,1,0.0,14,0,0,0,0,0,0
2289,1,1,0.0,14,0,0,0,0,0,0
2290,1,1,0.0,14,0,0,0,0,0,0
2291,1,1,0.0,14,0,0,0,0,0,0
2292,4,4,0.4330127018922193,6,0,0,0,0,0,0
2293,1,1,0.0,1,0,0,0,0,0,0
2294,1,1,0.0,1,0,0,0,0,0,0
2295,2,2,0.5,15,0,0,0,1,0,4
2296,2,2,0.5,32,0,0,0,0,0,4
2297,2,2,2.5,29,0,0,0,0,0,4
2298,2,2,2.5,29,0,0,0,0,0,4
2299,3,3,1.4142135623730951,11,0,0,0,0,0,4
2300,3,3,1.4142135623730951,10,0,0,0,0,0,0
2301,1,1,0.0,1,0,0,0,0,0,0
2302,3,3,1.4142135623730951,10,0,0,0,0,0,0
2303,1,1,0.0,1,0,0,0,0,0,0
2304,1,1,0.0,16,0,0,0,0,0,0
2305,1,1,0.0,1,0,0,0,0,0,0
2306,1,1,0.0,1,0,0,0,0,0,0
2307,1,1,0.0,1,0,0,0,0,0,0
2308,2,2,0.0,2,0,0,0,0,0,0
2309,2,2,0.5,15,0,0,0,1,0,4
2310,2,2,0.5,32,0,0,0,0,0,4
2311,2,2,2.5,29,0,0,0,0,0,4
2312,2,2,2.5,29,0,0,0,0,0,4
2313,3,3,1.4142135623730951,11,0,0,0,0,0,4
2314,1,1,0.0,11,0,0,0,0,0,4
2315,1,1,0.0,1,0,0,0,0,0,0
2316,1,1,0.0,3,0,0,0,0,0,0
2317,7,7,0.7559289460184544,310,0,4,0,1,0,0
2318,1,1,0.0,1,0,0,0,0,0,0
2319,1,1,0.0,1,0,0,0,0,0,0
2320,4,4,1.299038105676658,19,0,0,0,0,0,4
2321,4,4,1.299038105676658,19,0,0,0,0,0,4
2322,4,4,1.299038105676658,19,0,0,0,0,0,4
2323,4,4,1.299038105676658,19,0,0,0,0,0,4
2324,4,4,1.299038105676658,19,0,0,0,0,0,4
2325,4,4,1.299038105676658,19,0,0,0,0,0,4
2326,4,4,1.299038105676658,19,0,0,0,0,0,4
2327,2,2,0.0,1,0,1,0,0,0,0
2328,2,2,0.5,1,0,0,0,0,0,0
2329,1,1,0.0,1,0,0,0,0,0,0
2330,3,3,0.9428090415820634,20,0,0,0,0,0,12
2331,1,1,0.0,2,0,0,0,0,0,0
2332,1,1,0.0,36,0,0,0,0,0,8
2333,2,2,0.0,1,0,0,0,0,0,4
2334,1,1,0.0,1,0,0,0,0,0,0
2335,1,1,0.0,1,0,0,0,0,0,0
2336,2,2,2.0,2,0,0,0,0,0,0
2337,1,1,0.0,1,0,0,0,0,0,0
2338,1,1,0.0,1,0,0,0,0,0,0
2339,1,1,0.0,1,0,0,0,0,0,0
2340,1,1,0.0,1,0,0,0,0,0,0
2341,1,1,0.0,1,0,0,0,0,0,0
2342,1,1,0.0,1,0,0,0,0,0,0
2343,1,1,0.0,1,0,0,0,0,0,0
2344,1,1,0.0,1,0,0,0,0,0,0
2345,1,1,0.0,1,0,0,0,0,0,0
2346,1,1,0.0,4,0,0,0,0,0,0
2347,2,2,0.0,1,0,0,0,0,0,0
2348,1,1,0.0,1,0,0,0,0,0,0
2349,1,1,0.0,1,0,0,0,0,0,0
2350,1,1,0.0,4,0,0,0,0,0,0
2351,2,2,0.0,1,0,0,0,0,0,0
2352,1,1,0.0,1,0,0,0,0,0,0
2353,1,1,0.0,1,0,0,0,0,0,0
2354,2,2,0.0,9,0,0,0,0,0,0
2355,1,1,0.0,1,0,0,0,0,0,0
2356,1,1,0.0,1,0,0,0,0,0,0
2357,2,2,4.0,23,0,0,0,0,0,0
2358,2,2,0.5,2,0,0,0,0,0,0
2359,4,4,0.4330127018922193,6,0,0,0,0,0,0
2360,1,1,0.0,1,0,0,0,0,0,0
2361,1,1,0.0,1,0,0,0,0,0,0
2362,2,2,0.0,5,0,0,0,0,0,0
2363,1,1,0.0,1,0,0,0,0,0,0
2364,1,1,0.0,3,0,0,0,0,0,0
2365,2,2,1.0,1,0,0,0,0,0,0
2366,2,2,1.0,1,0,0,0,0,0,0
2367,2,2,0.5,2,0,0,0,0,0,0
2368,1,1,0.0,1,0,0,0,0,0,0
2369,1,1,0.0,1,0,0,0,0,0,0
2370,2,2,0.0,2,0,0,0,0,0,0
2371,1,1,0.0,1,0,0,0,0,0,0
2372,1,1,0.0,1,0,0,0,0,0,0
2373,1,1,0.0,1,0,0,0,0,0,0
2374,1,1,0.0,1,0,0,0,0,0,0
2375,1,1,0.0,3,0,0,0,0,0,0
2376,1,1,0.0,2,0,0,0,0,0,0
2377,1,1,0.0,2,0,0,0,0,0,0
2378,1,1,0.0,2,0,0,0,0,0,0
2379,2,2,0.5,1,0,0,0,0,0,0
2380,1,1,0.0,1,0,0,0,0,0,0
2381,1,1,0.0,1,0,0,0,0,0,0
2382,1,1,0.0,3,0,0,0,0,0,0
2383,1,1,0.0,3,0,0,0,0,0,0
2384,1,1,0.0,1,0,0,0,0,0,0
2385,1,1,0.0,1,0,0,0,0,0,0
2386,1,1,0.0,1,0,0,0,0,0,0
2387,2,2,0.5,2,0,0,0,0,0,0
2388,1,1,0.0,1,0,0,0,0,0,0
2389,1,1,0.0,1,0,0,0,0,0,0
2390,1,1,0.0,1,0,0,0,0,0,0
2391,1,1,0.0,1,0,0,0,0,0,0
2392,1,1,0.0,1,0,0,0,0,0,0
2393,1,1,0.0,1,0,0,0,0,0,0
2394,1,1,0.0,1,0,0,0,0,0,0
2395,1,1,0.0,1,0,0,0,0,0,0
2396,2,2,0.0,1,0,0,0,0,0,0
2397,1,1,0.0,1,0,0,0,0,0,0
2398,2,2,2.0,2,0,0,0,0,0,0
2399,1,1,0.0,4,0,0,0,0,0,0
2400,3,3,3.559026084010437,21,0,0,0,0,0,0
2401,1,1,0.0,4,0,0,0,0,0,0
2402,2,2,0.0,1,0,0,0,0,0,0
2403,1,1,0.0,1,0,0,0,0,0,0
2404,1,1,0.0,3,0,0,0,0,0,0
2405,4,4,1.299038105676658,19,0,0,0,0,0,4
2406,4,4,1.299038105676658,19,0,0,0,0,0,4
2407,4,4,1.299038105676658,19,0,0,0,0,0,4
2408,4,4,1.299038105676658,19,0,0,0,0,0,4
2409,4,4,1.299038105676658,19,0,0,0,0,0,4
2410,4,4,1.299038105676658,19,0,0,0,0,0,4
2411,4,4,1.299038105676658,19,0,0,0,0,0,4
2412,4,4,1.299038105676658,19,0,0,0,0,0,4
2413,2,2,0.5,2,0,0,0,0,0,0
2414,4,4,1.299038105676658,19,0,0,0,0,0,4
2415,4,4,1.299038105676658,19,0,0,0,0,0,4
2416,4,4,1.299038105676658,19,0,0,0,0,0,4
2417,4,4,1.299038105676658,19,0,0,0,0,0,4
2418,4,4,1.299038105676658,19,0,0,0,0,0,4
2419,4,4,1.299038105676658,19,0,0,0,0,0,4
2420,4,4,1.299038105676658,19,0,0,0,0,0,4
2421,3,3,0.9428090415820634,20,0,0,0,0,0,12
2422,2,2,0.0,5,0,0,0,0,0,0
2423,2,2,1.5,6,0,0,0,0,0,12
2424,1,1,0.0,16,0,0,0,0,0,0
2425,1,1,0.0,1,0,0,0,0,0,0
2426,1,1,0.0,1,0,0,0,0,0,0
2427,3,3,2.160246899469287,12,1,1,0,0,0,0
2428,2,2,0.5,2,0,0,0,0,0,0
2429,2,2,0.5,1,0,0,0,0,0,0
2430,1,1,0.0,4,0,0,0,0,0,0
2431,2,2,0.0,1,0,0,0,0,0,0
2432,2,2,0.0,1,0,0,0,0,0,4
2433,1,1,0.0,2,0,0,0,0,0,0
2434,1,1,0.0,36,0,0,0,0,0,8
2435,1,1,0.0,1,0,0,0,0,0,0
2436,1,1,0.0,1,0,0,0,0,0,0
2437,2,2,0.5,2,0,0,0,0,0,0
2438,6,6,1.7716909687891083,119,0,0,0,0,0,0
2439,1,1,0.0,1,0,0,0,0,0,0
2440,1,1,0.0,4,0,0,0,0,0,0
2441,2,2,0.0,1,0,0,0,0,0,0
2442,1,1,0.0,1,0,0,0,0,0,0
2443,1,1,0.0,1,0,0,0,0,0,0
2444,2,2,0.0,9,0,0,0,0,0,0
2445,1,1,0.0,1,0,0,0,0,0,0
2446,1,1,0.0,1,0,0,0,0,0,0
2447,2,2,4.0,23,0,0,0,0,0,0
2448,2,2,0.0,1,0,1,0,0,0,0
2449,11,11,3.047828111680038,311,0,0,0,0,0,32
2450,3,3,1.8856180831641267,6,0,0,0,0,0,0
2451,2,2,3.0,36,0,0,0,0,0,16
2452,2,2,3.0,38,0,0,0,0,0,4
2453,1,1,0.0,1,0,0,0,0,0,0
2454,1,1,0.0,16,0,0,0,0,0,0
2455,1,1,0.0,1,0,0,0,0,0,0
2456,1,1,0.0,3,0,0,0,0,0,0
2457,2,2,0.0,9,0,0,0,0,0,0
2458,1,1,0.0,1,0,0,0,0,0,0
2459,1,1,0.0,5,0,0,0,0,0,0
2460,3,3,0.4714045207910317,3,1,0,0,0,0,0
2461,1,1,0.0,1,0,0,0,0,0,0
2462,1,1,0.0,1,0,0,0,0,0,0
2463,1,1,0.0,1,0,0,0,0,0,0
2464,1,1,0.0,1,0,0,0,0,0,0
2465,1,1,0.0,1,0,0,0,0,0,0
2466,1,1,0.0,1,0,0,0,0,0,0
2467,1,1,0.0,1,0,0,0,0,0,0
2468,1,1,0.0,1,0,0,0,0,0,0
2469,1,1,0.0,1,0,0,0,0,0,0
2470,1,1,0.0,1,0,0,0,0,0,0
2471,1,1,0.0,1,0,0,0,0,0,0
2472,1,1,0.0,1,0,0,0,0,0,0
2473,1,1,0.0,14,0,0,0,0,0,0
2474,1,1,0.0,14,0,0,0,0,0,0
2475,1,1,0.0,14,0,0,0,0,0,0
2476,1,1,0.0,14,0,0,0,0,0,0
2477,1,1,0.0,14,0,0,0,0,0,0
2478,1,1,0.0,14,0,0,0,0,0,0
2479,1,1,0.0,1,0,0,0,0,0,0
2480,2,2,0.5,2,0,0,0,0,0,0
2481,6,6,1.7716909687891083,119,0,0,0,0,0,0
2482,3,3,3.559026084010437,21,0,0,0,0,0,0
2483,4,4,0.4330127018922193,6,0,0,0,0,0,0
2484,1,1,0.0,1,0,0,0,0,0,0
2485,1,1,0.0,1,0,0,0,0,0,0
2486,1,1,0.0,3,0,0,0,0,0,0
2487,1,1,0.0,3,0,0,0,0,0,0
2488,2,2,0.5,2,0,0,0,0,0,0
2489,1,1,0.0,1,0,0,0,0,0,0
2490,1,1,0.0,1,0,0,0,0,0,0
2491,1,1,0.0,1,0,0,0,0,0,0
2492,2,2,0.5,1,0,0,0,0,0,0
2493,1,1,0.0,1,0,0,0,0,0,0
2494,1,1,0.0,1,0,0,0,0,0,0
2495,1,1,0.0,3,0,0,0,0,0,0
2496,1,1,0.0,2,0,0,0,0,0,0
2497,2,2,2.0,2,0,0,0,0,0,0
2498,1,1,0.0,2,0,0,0,0,0,0
2499,1,1,0.0,2,0,0,0,0,0,0
2500,1,1,0.0,1,0,0,0,0,0,0
2501,1,1,0.0,4,0,0,0,0,0,0
2502,2,2,0.0,1,0,0,0,0,0,0
2503,3,3,0.9428090415820634,20,0,0,0,0,0,12
2504,1,1,0.0,4,0,0,0,0,0,0
2505,1,1,0.0,1,0,0,0,0,0,0
2506,2,2,1.0,3,0,0,0,0,0,0
2507,2,2,0.0,1,0,0,0,0,0,0
2508,1,1,0.0,1,0,0,0,0,0,0
2509,1,1,0.0,2,0,0,0,0,0,0
2510,1,1,0.0,1,0,0,0,0,0,0
2511,2,2,0.5,2,0,0,0,0,0,0
2512,2,2,0.0,5,0,0,0,0,0,0
2513,2,2,0.5,2,0,0,0,0,0,0
2514,2,2,0.0,1,0,0,0,0,0,4
2515,1,1,0.0,2,0,0,0,0,0,0
2516,1,1,0.0,36,0,0,0,0,0,8
2517,1,1,0.0,1,0,0,0,0,0,0
2518,1,1,0.0,1,0,0,0,0,0,0
2519,1,1,0.0,1,0,0,0,0,0,0
2520,2,2,0.0,1,0,1,0,0,0,0
2521,1,1,0.0,1,0,0,0,0,0,0
2522,1,1,0.0,4,0,0,0,0,0,0
2523,2,2,0.0,1,0,0,0,0,0,0
2524,1,1,0.0,1,0,0,0,0,0,0
2525,1,1,0.0,1,0,0,0,0,0,0
2526,2,2,0.0,9,0,0,0,0,0,0
2527,1,1,0.0,1,0,0,0,0,0,0
2528,1,1,0.0,1,0,0,0,0,0,0
2529,2,2,4.0,23,0,0,0,0,0,0
2530,1,1,0.0,1,0,0,0,0,0,0
2531,1,1,0.0,1,0,0,0,0,0,0
2532,11,11,3.047828111680038,311,0,0,0,0,0,32
2533,3,3,1.8856180831641267,6,0,0,0,0,0,0
2534,2,2,3.0,36,0,0,0,0,0,16
2535,2,2,3.0,38,0,0,0,0,0,4
2536,1,1,0.0,16,0,0,0,0,0,0
2537,1,1,0.0,1,0,0,0,0,0,0
2538,1,1,0.0,1,0,0,0,0,0,0
2539,1,1,0.0,3,0,0,0,0,0,0
2540,2,2,0.0,9,0,0,0,0,0,0
2541,1,1,0.0,1,0,0,0,0,0,0
2542,1,1,0.0,5,0,0,0,0,0,0
2543,3,3,0.4714045207910317,3,1,0,0,0,0,0
2544,1,1,0.0,1,0,0,0,0,0,0
2545,1,1,0.0,1,0,0,0,0,0,0
2546,2,2,0.0,1,0,1,0,0,0,0
2547,2,2,0.0,1,0,1,0,0,0,0
2548,2,2,2.0,9,0,1,0,0,0,12
2549,1,1,0.0,1,0,0,0,0,0,0
2550,1,1,0.0,1,0,0,0,0,0,0
2551,1,1,0.0,1,0,0,0,0,0,0
2552,2,2,1.0,6,0,1,0,0,0,0
2553,2,2,0.0,1,0,0,0,0,0,0
2554,2,2,1.0,6,0,0,0,0,0,0
2555,2,2,0.5,1,0,0,1,0,0,0
2556,2,2,0.5,1,0,0,1,0,0,0
2557,1,1,0.0,2,0,0,0,0,0,0
2558,2,2,0.5,1,0,0,0,0,0,0
2559,1,1,0.0,4,0,0,0,0,0,0
2560,5,5,1.1661903789690602,8,0,0,0,0,0,36
2561,2,2,0.5,1,0,0,1,0,0,0
2562,1,1,0.0,1,0,0,0,0,0,0
2563,1,1,0.0,1,0,0,0,0,0,0
2564,1,1,0.0,1,0,0,0,0,0,0
2565,2,2,4.0,30,0,0,0,0,0,12
2566,2,2,2.0,6,0,1,0,0,0,0
2567,5,5,1.7435595774162693,39,0,2,1,0,4,0
2568,1,1,0.0,1,0,0,0,0,0,0
2569,2,2,0.5,2,0,0,0,0,0,0
2570,2,2,0.0,11,0,0,0,0,1,0
2571,1,1,0.0,1,0,0,0,0,0,0
2572,1,1,0.0,1,0,0,0,0,0,0
2573,1,1,0.0,11,0,0,0,0,0,12
2574,2,2,0.5,2,0,0,0,0,0,0
2575,2,2,1.0,3,0,0,0,0,0,0
2576,2,2,0.0,1,0,0,0,0,0,0
2577,2,2,0.5,3,0,0,0,0,0,0
2578,2,2,1.0,4,0,0,0,0,0,0
2579,2,2,3.5,80,0,0,0,0,0,0
2580,2,2,2.0,3,0,1,0,0,0,0
2581,1,1,0.0,3,0,0,0,0,0,0
2582,2,2,0.5,3,0,0,0,0,0,0
2583,1,1,0.0,1,0,0,0,0,0,0
2584,3,3,2.160246899469287,61,0,0,0,0,3,0
2585,2,2,0.0,1,0,0,0,0,0,0
2586,3,3,3.559026084010437,48,0,0,0,0,0,24
2587,2,2,0.0,1,0,1,0,0,0,0
2588,4,4,1.7320508075688772,6,1,1,0,0,0,0
2589,2,2,1.5,5,0,1,0,0,0,0
2590,1,1,0.0,1,0,0,0,0,0,0
2591,1,1,0.0,1,0,0,0,0,0,0
2592,4,4,1.8708286933869707,20,0,2,0,0,1,0
2593,2,2,0.0,1,0,0,0,0,0,0
2594,1,1,0.0,3,0,0,0,0,0,0
2595,2,2,0.0,1,0,0,0,0,0,0
2596,2,2,0.0,1,0,0,0,0,0,0
2597,1,1,0.0,1,0,0,0,0,0,0
2598,1,1,0.0,1,0,0,0,0,0,0
2599,4,4,0.5,15,0,2,1,0,4,0
2600,1,1,0.0,1,0,0,0,0,0,0
2601,1,1,0.0,3,0,0,0,0,0,0
2602,1,1,0.0,1,0,0,0,0,0,0
2603,1,1,0.0,8,0,0,0,0,0,0
2604,1,1,0.0,1,0,0,0,0,0,0
2605,2,2,1.5,14,0,0,0,0,0,0
2606,2,2,1.5,9,0,0,0,0,0,0
2607,5,5,0.8944271909999159,17,0,0,0,0,0,0
2608,1,1,0.0,1,0,0,0,0,0,0
2609,1,1,0.0,1,0,0,0,0,0,0
2610,1,1,0.0,6,0,0,0,0,0,0
2611,1,1,0.0,3,0,0,0,0,0,0
2612,1,1,0.0,6,0,0,0,0,0,0
2613,1,1,0.0,6,0,0,0,0,0,0
2614,1,1,0.0,1,0,0,0,0,0,0
2615,1,1,0.0,3,0,0,0,0,0,0
2616,1,1,0.0,1,0,0,0,0,0,0
2617,1,1,0.0,1,0,0,0,0,0,0
2618,2,2,0.0,1,0,1,0,0,0,0
2619,2,2,0.0,1,0,0,0,0,0,0
2620,2,2,0.0,1,0,0,0,0,0,0
2621,2,2,0.0,1,0,0,0,0,0,0
2622,1,1,0.0,1,0,0,0,1,0,0
2623,2,2,0.0,3,0,0,0,0,0,0
2624,2,2,0.0,3,0,0,0,0,0,0
2625,1,1,0.0,1,0,0,0,0,0,0
2626,1,1,0.0,1,0,0,0,0,0,0
2627,1,1,0.0,7,0,0,0,0,0,0
2628,1,1,0.0,1,0,0,0,0,0,0
2629,4,4,0.82915619758885,12,1,3,1,0,0,0
2630,1,1,0.0,3,0,0,0,0,0,0
2631,1,1,0.0,3,0,0,0,0,0,0
2632,1,1,0.0,1,0,0,0,0,0,0
2633,2,2,0.5,5,0,0,0,0,0,0
2634,1,1,0.0,1,0,0,0,0,0,0
2635,3,3,0.4714045207910317,3,0,0,0,0,0,0
2636,3,3,0.4714045207910317,3,0,0,0,0,0,0
2637,1,1,0.0,1,0,0,0,0,0,0
2638,2,2,0.0,1,0,0,0,0,0,0
2639,2,2,0.0,1,0,0,0,0,0,0
2640,1,1,0.0,1,0,0,0,0,0,0
2641,1,1,0.0,1,0,0,0,0,0,0
2642,3,3,1.8856180831641267,23,0,0,0,0,0,0
2643,2,2,1.5,11,0,0,0,0,0,0
2644,7,7,1.8844151368961313,195,0,0,0,1,0,0
2645,1,1,0.0,6,0,0,0,0,0,0
2646,1,1,0.0,1,0,0,0,0,0,0
2647,1,1,0.0,1,0,0,0,0,0,12
2648,1,1,0.0,1,0,0,0,0,0,0
2649,2,2,2.5,15,0,0,0,0,0,0
2650,2,2,0.5,4,0,0,0,0,0,0
2651,1,1,0.0,3,0,0,0,0,0,12
2652,1,1,0.0,1,0,0,0,0,0,0
2653,2,2,0.5,1,0,0,0,0,0,4
2654,2,2,0.0,1,0,0,0,0,0,0
2655,4,4,0.4330127018922193,12,0,0,0,0,0,8
2656,1,1,0.0,4,0,0,0,0,0,0
2657,2,2,0.0,1,0,0,0,0,0,0
2658,4,4,1.7853571071357126,52,0,0,0,0,1,0
2659,2,2,0.5,4,0,0,0,0,0,0
2660,2,2,0.0,7,0,0,0,0,0,0
2661,1,1,0.0,1,0,0,0,0,0,0
2662,2,2,0.5,4,0,0,0,0,0,4
2663,1,1,0.0,1,0,0,0,0,0,0
2664,1,1,0.0,1,0,0,0,1,0,0
2665,2,2,0.5,1,0,0,0,0,0,0
2666,2,2,1.0,1,0,0,0,0,0,0
2667,2,2,1.0,1,0,0,0,0,0,0
2668,2,2,1.0,1,0,0,0,0,0,0
2669,2,2,1.0,1,0,0,0,0,0,0
2670,2,2,1.0,1,0,0,0,0,0,0
2671,2,2,1.0,1,0,0,0,0,0,0
2672,3,3,0.4714045207910317,2,0,0,0,0,0,4
2673,2,2,1.0,5,0,0,0,0,0,0
2674,1,1,0.0,1,0,0,0,0,0,0
2675,1,1,0.0,1,0,0,0,0,0,0
2676,1,1,0.0,1,0,0,0,0,0,0
2677,1,1,0.0,1,0,0,0,0,0,0
2678,1,1,0.0,1,0,0,0,0,0,0
2679,1,1,0.0,1,0,0,0,0,0,0
2680,1,1,0.0,1,0,0,0,0,0,0
2681,2,2,1.0,3,0,0,0,0,0,0
2682,2,2,0.0,1,0,1,0,0,0,0
2683,1,1,0.0,1,0,0,0,0,0,0
2684,1,1,0.0,1,0,0,0,0,0,0
2685,1,1,0.0,1,0,0,0,0,0,0
2686,1,1,0.0,1,0,0,0,0,0,4
2687,1,1,0.0,1,0,0,0,0,0,0
2688,1,1,0.0,1,0,0,0,0,0,0
2689,1,1,0.0,1,0,0,0,0,0,0
2690,1,1,0.0,1,0,0,0,0,0,0
2691,1,1,0.0,1,0,0,0,0,0,0
2692,1,1,0.0,1,0,0,0,0,0,0
2693,1,1,0.0,1,0,0,0,0,0,0
2694,1,1,0.0,1,0,0,0,0,0,0
2695,2,2,0.5,1,0,0,0,0,0,0
2696,3,3,0.0,2,1,1,0,0,0,0
2697,1,1,0.0,1,0,0,0,0,0,0
2698,1,1,0.0,1,0,0,0,1,0,0
2699,2,2,0.5,1,0,0,0,0,0,0
2700,2,2,0.0,1,0,0,0,0,0,12
2701,1,1,0.0,1,0,0,0,0,0,0
2702,14,14,0.5150787536377128,13,0,0,0,0,0,0
2703,3,3,0.4714045207910317,5,0,0,0,0,0,0
2704,2,2,0.0,1,0,0,0,0,0,0
2705,15,15,0.49888765156985887,14,0,0,0,0,0,0
2706,2,2,0.0,1,0,0,0,0,0,0
2707,1,1,0.0,1,0,0,0,0,0,0
2708,2,2,0.0,1,0,0,0,0,0,0
2709,1,1,0.0,1,0,0,0,0,0,0
2710,2,2,0.0,1,0,0,0,0,0,0
2711,2,2,0.0,1,0,1,0,0,0,0
2712,2,2,0.5,3,0,1,0,0,0,12
2713,3,3,0.4714045207910317,3,0,0,0,0,0,0
2714,2,2,0.0,1,0,0,0,0,0,0
2715,2,2,0.0,1,0,0,0,0,0,0
2716,2,2,0.0,1,0,0,0,0,0,0
2717,3,3,0.4714045207910317,3,0,0,0,0,0,0
2718,10,10,0.6,9,0,0,0,0,0,0
2719,11,11,0.5749595745760689,10,0,0,0,0,0,0
2720,1,1,0.0,1,0,0,0,0,0,12
2721,2,2,1.0,2,0,0,0,0,0,0
2722,2,2,2.0,4,0,0,0,0,0,0
2723,2,2,0.0,1,0,0,0,0,0,0
2724,9,9,0.6285393610547089,8,0,0,0,0,0,0
2725,2,2,0.0,1,0,0,0,0,0,0
2726,2,2,0.0,1,0,0,0,0,0,0
2727,2,2,0.0,1,0,0,0,0,0,0
2728,12,12,0.5527707983925667,11,0,0,0,0,0,0
2729,2,2,0.0,1,0,0,0,0,0,0
2730,2,2,0.0,1,0,0,0,0,0,0
2731,2,2,0.0,1,0,0,0,0,0,0
2732,2,2,0.0,1,0,0,0,0,0,0
2733,2,2,0.0,1,0,0,0,0,0,0
2734,13,13,0.532938710021193,12,0,0,0,0,0,0
2735,14,14,0.5150787536377128,13,0,0,0,0,0,0
2736,2,2,0.0,1,0,0,0,0,0,0
2737,2,2,0.0,1,0,0,0,0,0,0
2738,3,3,0.9428090415820634,14,0,0,0,0,0,24
2739,3,3,0.816496580927726,10,0,0,0,0,0,0
2740,1,1,0.0,3,0,0,0,0,0,12
2741,1,1,0.0,1,0,0,0,0,0,0
2742,3,3,0.9428090415820634,6,0,0,0,0,0,0
2743,2,2,0.0,1,0,0,0,0,0,0
2744,13,13,0.532938710021193,12,0,0,0,0,0,0
2745,2,2,0.0,1,0,0,0,0,0,0
