idx,stages,II,est_fmax_mhz,latency,rank,exec_cnt,serial_mem
4073,3,1,1000.0,3,99,742380,True
4074,1,1,291.7,1,99,742380,False
4075,2,1,437.5,2,99,742380,True
4076,3,1,500.0,3,99,245634,True
4077,3,1,1000.0,3,99,245634,True
4078,4,1,437.5,4,99,245634,True
4079,1,1,500.0,1,99,245634,False
4080,3,1,1166.7,3,99,14494,True
4081,2,1,1166.7,2,99,12171,True
4082,2,1,1166.7,2,99,12171,True
4083,1,1,212.1,1,99,12171,False
4084,3,1,304.3,3,99,12171,True
4085,4,1,437.5,4,99,123515,True
4086,2,1,1166.7,2,99,493886,True
4087,3,1,1166.7,3,99,94648,True
4088,1,1,225.8,1,99,472436,False
4089,19,1,291.7,19,99,586112,True
4090,2,1,212.1,2,99,229346,False
4091,1,1,318.2,1,100,692053,True
4092,1,1,500.0,1,100,250114,False
4093,2,1,1166.7,2,100,21221,True
4094,2,1,1166.7,2,100,21221,True
4095,1,1,212.1,1,100,21221,False
4096,3,1,304.3,3,100,21221,True
4097,2,1,1166.7,2,100,23089,True
4098,2,1,1166.7,2,100,23089,True
4099,1,1,212.1,1,100,23089,False
4100,3,1,304.3,3,100,23089,True
4101,2,1,318.2,2,100,16039,True
4102,4,1,437.5,4,100,16039,True
4103,3,1,304.3,3,100,531916,True
4104,2,1,1166.7,2,100,531916,True
4105,2,1,1166.7,2,100,531916,True
4106,2,1,1166.7,2,100,531916,True
4107,2,1,1166.7,2,100,531916,True
4108,2,1,1166.7,2,100,531916,True
4109,1,1,318.2,1,100,531916,True
4110,1,1,500.0,1,100,8,False
4111,1,1,1000.0,1,100,8,True
4112,2,1,1166.7,2,100,384379,True
4113,2,1,205.9,2,100,384379,True
4114,2,1,1166.7,2,100,92200,True
4115,2,1,1000.0,2,100,92200,True
4116,2,1,1000.0,2,100,92200,True
4117,1,1,269.2,1,100,371351,False
4118,2,1,1166.7,2,100,371351,True
4119,2,1,368.4,2,100,371351,True
4120,1,1,241.4,1,100,371351,True
4121,2,1,1166.7,2,100,371351,True
4122,1,1,368.4,1,100,371351,False
4123,2,1,1166.7,2,100,371351,True
4124,2,1,583.3,2,100,371351,True
4125,2,1,1166.7,2,100,371351,True
4126,2,1,583.3,2,100,371351,True
4127,2,1,1166.7,2,100,371351,True
4128,2,1,583.3,2,100,371351,True
4129,2,1,1166.7,2,100,371351,True
4130,2,1,583.3,2,100,371351,True
4131,2,1,1166.7,2,100,371351,True
4132,2,1,583.3,2,100,371351,True
4133,2,1,1166.7,2,100,371351,True
4134,33,1,109.4,33,100,15612,True
4135,3,1,1166.7,3,100,524160,True
4136,2,1,1166.7,2,100,241822,True
4137,2,1,1166.7,2,100,353437,True
4138,2,1,318.2,2,100,353437,True
4139,2,1,1166.7,2,100,406380,True
4140,2,1,318.2,2,100,14494,True
4141,4,1,437.5,4,100,14494,True
4142,2,1,1000.0,2,100,109056,True
4143,2,1,1166.7,2,100,109056,True
4144,1,1,500.0,1,100,109056,False
4145,2,1,1166.7,2,100,92785,True
4146,2,1,1166.7,2,100,92200,True
4147,2,1,1000.0,2,100,92200,True
4148,2,1,1000.0,2,100,92200,True
4149,2,1,1166.7,2,100,106569,True
4150,2,1,1166.7,2,100,106569,True
4151,4,1,233.3,4,100,106569,True
4152,2,1,1166.7,2,100,345273,True
4153,13,1,233.3,13,100,585216,True
4154,1,1,583.3,1,100,57420,True
4155,1,1,304.3,1,100,229139,False
